GT,Model_1,Model_2
0,0.19445882962195754,0.12095535885817019
1,0.19445882962195754,0.5168752810623836
0,0.19445882962195754,0.5572083829929275
1,1.0,0.9178922071034649
1,0.32472006890611543,0.1218898464409627
1,1.0,0.9999696025161386
0,0.19445882962195754,0.06369296111640814
0,0.32472006890611543,0.12653173873065385
0,0.19445882962195754,0.06071697821023407
1,1.0,0.9999938691095097
0,0.19445882962195754,0.06642494675326431
1,0.9981185324553151,0.9953800325181715
1,1.0,0.9560158972228293
1,1.0,0.48383032240783
0,0.19445882962195754,0.11285039198456913
0,0.19445882962195754,0.10688192868750673
0,0.19445882962195754,0.1337674748922052
0,0.19445882962195754,0.0654206357738491
0,0.19445882962195754,0.058683253854030254
0,0.19445882962195754,0.07774798523751551
1,0.19445882962195754,0.9982626879673421
0,0.19445882962195754,0.616933436549206
1,0.19445882962195754,0.9846899731753065
0,0.19445882962195754,0.15903456638003474
1,1.0,0.9993761002020618
1,1.0,0.998910383370439
0,0.19445882962195754,0.059064487928110046
1,0.19445882962195754,0.9977177361982932
1,0.649171270718232,0.9774584094033351
0,0.19445882962195754,0.09310035926835702
0,0.19445882962195754,0.0653396272613282
0,0.19445882962195754,0.08516188454816608
1,0.9981185324553151,0.986042893288045
1,1.0,0.5484027507213552
1,1.0,0.6030228733350274
1,1.0,0.4629830793682807
1,1.0,0.9998901928362203
1,0.32472006890611543,0.605849372216806
0,0.19445882962195754,0.06365460437553384
0,0.19445882962195754,0.3897549978297199
1,1.0,0.9999885462903149
1,1.0,0.9999108800147698
1,1.0,0.5731683202564128
1,1.0,0.9999999943488476
0,0.19445882962195754,0.2861166839247618
1,1.0,0.8937832185011405
0,0.19445882962195754,0.7196796692981469
1,1.0,0.9704144387552626
0,0.19445882962195754,0.41395021157473877
1,0.19445882962195754,0.6141654653445002
1,0.19445882962195754,0.3386826750702147
1,1.0,0.9250501034749086
0,0.19445882962195754,0.09565025270077357
1,1.0,0.9999984811397009
0,0.19445882962195754,0.7468040907290219
0,0.19445882962195754,0.057769622766827
1,0.9981185324553151,0.9447754585690205
1,0.9981185324553151,0.9337371978732475
0,0.19445882962195754,0.0685028883312833
0,0.19445882962195754,0.06787082074389747
1,0.32472006890611543,0.4656834237727953
1,0.32472006890611543,0.2222867951206899
1,0.9981185324553151,0.9947757972954578
0,0.32472006890611543,0.1266989370312703
0,0.19445882962195754,0.08050114641634294
1,0.9981185324553151,0.9877747200592019
0,0.19445882962195754,0.07024289942837021
1,0.9981185324553151,0.8722972276229572
1,1.0,0.7298943608020736
1,0.19445882962195754,0.7734269011865396
1,1.0,0.9999074567864947
1,0.9981185324553151,0.9717590873070182
1,0.8623853211009175,0.9622048247837973
0,0.19445882962195754,0.12287401230414172
1,1.0,0.2730325225841013
0,0.19445882962195754,0.07560247908231543
0,0.19445882962195754,0.1222565154130736
1,0.649171270718232,0.954289613778258
0,0.19445882962195754,0.09716480599330246
0,0.32472006890611543,0.14416511289499975
1,1.0,0.6891361800221794
1,0.9981185324553151,0.9702687591723513
1,1.0,0.9862415220854599
0,0.19445882962195754,0.11218495117153626
1,0.19445882962195754,0.18239594266033166
0,0.19445882962195754,0.0760723546521595
0,0.19445882962195754,0.10347646677703672
1,1.0,0.999999985491403
1,1.0,0.9995702112346493
0,0.19445882962195754,0.06875257249709535
0,0.19445882962195754,0.08971603248817928
1,0.19445882962195754,0.9247385695748421
0,0.19445882962195754,0.057227815725760016
1,0.19445882962195754,0.20354129185764802
0,0.19445882962195754,0.14111702646259297
1,0.19445882962195754,0.14668743658387043
0,0.19445882962195754,0.12042266949945739
1,0.19445882962195754,0.9044832665191527
1,0.19445882962195754,0.12131566792592767
0,0.19445882962195754,0.06290123242416228
0,0.19445882962195754,0.09162080432105654
1,1.0,0.6117194930077897
0,0.19445882962195754,0.08985210598840271
0,0.19445882962195754,0.0882463301201337
1,1.0,0.8441365718723922
0,0.649171270718232,0.5187526968532612
0,0.19445882962195754,0.07376062453599333
0,0.19445882962195754,0.13609587421114616
1,1.0,0.8323488981690415
0,0.19445882962195754,0.06448984043309107
1,0.19445882962195754,0.996216747889842
1,0.9981185324553151,0.9612844453428722
1,1.0,0.9999991054919293
0,0.19445882962195754,0.10660151080053577
0,0.19445882962195754,0.06968697271055822
0,0.32472006890611543,0.1870758452669675
1,0.32472006890611543,0.4966150049635078
0,0.19445882962195754,0.2617186913094574
1,1.0,0.9999985571256431
0,0.19445882962195754,0.06004174459676736
1,1.0,0.903966078352206
1,1.0,0.6719590594035738
0,0.19445882962195754,0.0572876067079449
1,1.0,0.9907042565552123
1,0.9981185324553151,0.9590619741437135
0,0.19445882962195754,0.07527368768169462
0,0.19445882962195754,0.08645033745426102
0,0.19445882962195754,0.15650584675201143
0,0.19445882962195754,0.10831552396256168
0,0.19445882962195754,0.6853588914909161
0,0.19445882962195754,0.0896435063247839
1,0.32472006890611543,0.7338720863417215
1,1.0,0.9999232093513258
0,0.32472006890611543,0.11311317901379637
0,0.19445882962195754,0.05804851704147722
1,1.0,0.8672036445286609
1,0.9981185324553151,0.9080020304127739
1,1.0,0.9999682832961511
1,0.19445882962195754,0.6888753906963518
0,0.19445882962195754,0.5896266208104545
0,0.19445882962195754,0.14746798148900123
1,1.0,0.6298805286362967
0,0.19445882962195754,0.08575642051675353
1,0.8623853211009175,0.9994885277566095
1,0.9981185324553151,0.9848584780429227
0,0.649171270718232,0.6008552928843645
0,0.19445882962195754,0.729562219815078
1,1.0,0.9997042506029348
1,0.9981185324553151,0.9749564384090438
0,0.19445882962195754,0.11469545225634104
1,1.0,0.9714162636714454
0,0.19445882962195754,0.7661816965500969
1,0.19445882962195754,0.1882977077363093
0,0.19445882962195754,0.8396746763944639
0,0.19445882962195754,0.12379117690760719
1,0.19445882962195754,0.2286612297365438
0,0.19445882962195754,0.18284809055579018
1,1.0,0.9988143291095885
1,1.0,0.9225065212422309
1,0.19445882962195754,0.7186212319156852
1,1.0,0.7119127746370487
1,1.0,0.9220083025820651
1,1.0,0.9255538209565188
1,1.0,0.9999969070491174
1,1.0,0.9999819049699292
0,0.19445882962195754,0.07805355564960897
1,1.0,0.9998924316810519
1,0.649171270718232,0.9615646620872782
0,0.19445882962195754,0.3879837332289243
1,1.0,0.9999992126667161
1,1.0,0.9992954965584044
1,1.0,0.9524325811317018
0,0.19445882962195754,0.11320181732108126
0,0.19445882962195754,0.7377127013547166
0,0.19445882962195754,0.11128291453577589
1,0.19445882962195754,0.23907550062719699
1,0.649171270718232,0.6553757612597475
0,0.32472006890611543,0.15576582266641747
0,0.32472006890611543,0.11680350450312413
0,0.19445882962195754,0.5721378769631332
0,0.19445882962195754,0.09585274040002718
1,0.9981185324553151,0.951731089124071
1,0.19445882962195754,0.34682596598994364
1,1.0,0.9999982124907933
1,1.0,0.9999874325299751
0,0.19445882962195754,0.0591634468101821
0,0.19445882962195754,0.0720105443291003
0,0.19445882962195754,0.3601673226208754
0,0.19445882962195754,0.15830412666224744
0,0.19445882962195754,0.09500827763410653
1,1.0,0.9999993218297146
0,0.19445882962195754,0.786203752719756
1,1.0,0.6485855652379328
0,0.19445882962195754,0.14525921227159283
0,0.19445882962195754,0.36997074228404786
1,0.32472006890611543,0.43463212458886574
0,0.19445882962195754,0.7579879629091733
1,1.0,0.9999991107820004
0,0.19445882962195754,0.12648169127602338
1,0.9981185324553151,0.9972708497359036
1,1.0,0.5963798294733946
0,0.32472006890611543,0.33592486278451994
1,1.0,0.9999985642247506
0,0.19445882962195754,0.6406423441274927
1,1.0,0.9999991746430292
0,0.19445882962195754,0.06435767562095811
1,1.0,0.9597468508145607
1,1.0,0.9999883960045141
1,1.0,0.9999659900044297
0,0.19445882962195754,0.5140807314716189
1,0.19445882962195754,0.9930717118014731
0,0.19445882962195754,0.11919566212854865
0,0.32472006890611543,0.22432349128757847
0,0.19445882962195754,0.09349440084811922
1,0.9981185324553151,0.991439659492046
1,1.0,0.9140677978256027
1,0.19445882962195754,0.19852546963592385
1,0.9981185324553151,0.9844688042924333
1,1.0,0.9967269395124867
0,0.32472006890611543,0.11485053054557037
1,0.9981185324553151,0.9988193454599154
1,0.32472006890611543,0.24451672684560613
1,0.9981185324553151,0.861509835600835
0,0.19445882962195754,0.8859227865886762
1,0.19445882962195754,0.17590024179022953
0,0.19445882962195754,0.22929759820504714
0,0.19445882962195754,0.11702410599326696
1,1.0,0.8712778628250981
1,1.0,0.9740215361284491
0,0.19445882962195754,0.07556924435282104
1,1.0,0.9999805572979991
1,1.0,0.9985303722141029
1,0.19445882962195754,0.07474204110865675
0,0.19445882962195754,0.08448342396280642
0,0.19445882962195754,0.06629576312984857
0,0.19445882962195754,0.05827349632465949
0,0.32472006890611543,0.16255509865828302
1,0.19445882962195754,0.9892783962466184
0,0.32472006890611543,0.2038379470631543
0,0.19445882962195754,0.06267090710434384
0,0.19445882962195754,0.5930344269845073
1,1.0,0.6819749599005108
1,1.0,0.9549113770508685
1,1.0,0.7249564100427381
0,0.19445882962195754,0.10492626344474296
0,0.19445882962195754,0.5409194494355648
1,1.0,0.9999986537197504
1,0.19445882962195754,0.07970499118718365
1,1.0,0.7302358895692721
1,0.9981185324553151,0.9873653121456636
0,0.19445882962195754,0.22942727667365842
1,1.0,0.9997110068067488
0,0.19445882962195754,0.1079554307123874
1,1.0,0.9999999924914746
1,1.0,0.9374341494704485
0,0.19445882962195754,0.7355324820812514
0,0.19445882962195754,0.17098444507479524
0,0.19445882962195754,0.08279230861856256
1,0.19445882962195754,0.6711085307544348
1,1.0,0.538098269302028
1,1.0,0.8640428758538635
0,0.19445882962195754,0.07335901134696722
0,0.19445882962195754,0.52064321042835
1,0.19445882962195754,0.08223635983237217
1,1.0,0.7905074728184788
1,0.9981185324553151,0.9848520626617218
0,0.32472006890611543,0.13417276659545327
1,0.19445882962195754,0.1548184962755447
1,0.9981185324553151,0.9818607426841853
0,0.19445882962195754,0.0989744503317881
0,0.19445882962195754,0.10764905175304815
0,0.19445882962195754,0.08646176797974384
1,1.0,0.9987811836657259
0,0.32472006890611543,0.16407081397875964
0,0.19445882962195754,0.7476261294263985
0,0.19445882962195754,0.3725043787813507
1,0.9981185324553151,0.9717304060991404
0,0.19445882962195754,0.2670559802594893
0,0.19445882962195754,0.30529631010109765
1,0.19445882962195754,0.4004991457776994
1,1.0,0.6184396960356326
1,0.32472006890611543,0.39913400989682973
1,0.9981185324553151,0.9802631750390743
1,0.19445882962195754,0.9047069646813269
0,0.19445882962195754,0.4935506095744788
0,0.32472006890611543,0.19594752137118346
1,1.0,0.5936505823448454
1,1.0,0.6251673922349259
0,0.32472006890611543,0.19085355317979538
0,0.19445882962195754,0.31872260985585255
0,0.32472006890611543,0.15756301146126941
1,1.0,0.42719597591029845
0,0.19445882962195754,0.4513890643792673
1,1.0,0.5581243559014022
1,1.0,0.9999019817679203
1,0.9981185324553151,0.9450316438440413
1,0.19445882962195754,0.7465555084572472
1,0.19445882962195754,0.985177781327977
0,0.19445882962195754,0.07385482579633891
0,0.19445882962195754,0.2951775315380522
1,1.0,0.8188917555705534
1,1.0,0.999406799004687
1,0.649171270718232,0.977701342808151
1,0.9981185324553151,0.8485291911877938
1,0.19445882962195754,0.9146118450492698
1,1.0,0.9999254189015144
1,1.0,0.9986153699475028
1,1.0,0.6990475647976966
1,1.0,0.9999999298278925
0,0.19445882962195754,0.7769691589014517
1,0.19445882962195754,0.362642047041792
1,1.0,0.9999939305859032
1,1.0,0.9998525653000996
1,1.0,0.9999968781794436
0,0.19445882962195754,0.09378543347557103
0,0.19445882962195754,0.0685608220653916
0,0.19445882962195754,0.06908198667897196
1,1.0,0.9999966486150802
0,0.19445882962195754,0.09810555140118335
1,0.649171270718232,0.982225918983557
0,0.19445882962195754,0.13198516335913393
1,1.0,0.9961693943469442
1,1.0,0.6945557268462974
0,0.19445882962195754,0.061435716547884246
0,0.32472006890611543,0.1319060719515816
0,0.19445882962195754,0.06174481955185128
0,0.19445882962195754,0.08754464760293815
1,0.9981185324553151,0.9981295832559547
1,1.0,0.6456791362267355
0,0.32472006890611543,0.13730399820954278
0,0.19445882962195754,0.2141929534636489
0,0.19445882962195754,0.09772829941946112
0,0.19445882962195754,0.7099275664915079
0,0.19445882962195754,0.6653751086594742
1,1.0,0.9905791524779741
1,1.0,0.7507721523922182
1,0.32472006890611543,0.34037500202514365
1,1.0,0.9999994896033991
0,0.19445882962195754,0.1337137837837297
1,1.0,0.9615442698967299
1,1.0,0.9999087802222298
1,0.9981185324553151,0.9976589190759984
1,1.0,0.730078249738522
0,0.19445882962195754,0.07238415928723131
1,1.0,0.46921022748186864
1,0.19445882962195754,0.5559749029784626
1,0.32472006890611543,0.2738881431600533
0,0.19445882962195754,0.13143932779773715
1,0.9981185324553151,0.8616044272661415
0,0.19445882962195754,0.7319563538792928
0,0.19445882962195754,0.6148181262758425
1,1.0,0.8002294786681394
1,0.9981185324553151,0.9843059577802665
0,0.19445882962195754,0.05724329412931392
1,0.9981185324553151,0.9998985646573859
0,0.19445882962195754,0.061289506934087336
0,0.19445882962195754,0.1062261149266473
1,0.19445882962195754,0.6718107724797352
1,1.0,0.6897308535270387
1,0.649171270718232,0.8896395086869759
0,0.19445882962195754,0.07949489026860745
1,1.0,0.5981116393788932
1,0.9981185324553151,0.9995460239025361
0,0.32472006890611543,0.11391090479253262
1,0.19445882962195754,0.3003352583773707
1,1.0,0.9988597068320655
1,0.9981185324553151,0.782973869330805
1,1.0,0.7089728318288614
1,1.0,0.9999954770090018
1,0.19445882962195754,0.6954207741127968
1,1.0,0.8885010616159017
0,0.19445882962195754,0.12140211700027688
1,1.0,0.9264030958210646
0,0.19445882962195754,0.7832508424202465
1,0.9981185324553151,0.9974982171148166
0,0.19445882962195754,0.25250259073010434
1,0.649171270718232,0.8613211200145006
1,0.19445882962195754,0.08087090235107273
0,0.19445882962195754,0.10350521003074233
1,1.0,0.6389821983775471
0,0.19445882962195754,0.0938304715078327
0,0.19445882962195754,0.10052657904027631
0,0.19445882962195754,0.13290062457459084
0,0.19445882962195754,0.07492168862185342
0,0.19445882962195754,0.5216839746892379
0,0.19445882962195754,0.09369609589384627
1,1.0,0.9999993599477884
1,0.9981185324553151,0.987577315069188
0,0.19445882962195754,0.0657409916679765
0,0.19445882962195754,0.5032049761439163
0,0.19445882962195754,0.05871408609016786
1,0.19445882962195754,0.9324336774684618
1,1.0,0.5576951741757341
0,0.649171270718232,0.6048140808039386
0,0.19445882962195754,0.16068454596989515
1,0.32472006890611543,0.647119499361917
0,0.19445882962195754,0.7431497044383318
0,0.19445882962195754,0.1020505478992449
0,0.19445882962195754,0.08131801399088971
1,0.8623853211009175,0.9961989549660808
0,0.19445882962195754,0.060751774366811694
0,0.19445882962195754,0.0942763741544737
1,0.9981185324553151,0.9078460851565352
0,0.19445882962195754,0.26889367840584927
1,1.0,0.9231179511345758
1,1.0,0.9999776082046835
0,0.19445882962195754,0.37985372526749045
1,0.9981185324553151,0.9971248458880942
1,1.0,0.5366035866389276
1,0.19445882962195754,0.2260387444106212
0,0.19445882962195754,0.2200905835753625
0,0.19445882962195754,0.1228445576573471
0,0.19445882962195754,0.14054937087313527
0,0.19445882962195754,0.08229898916403726
1,1.0,0.7157018658121932
1,1.0,0.9886956177393298
0,0.19445882962195754,0.06269018771624323
1,1.0,0.999890086673832
0,0.19445882962195754,0.07352592347906955
1,1.0,0.5195756019108014
1,1.0,0.999865941070562
1,0.9981185324553151,0.9924783821800798
1,0.9981185324553151,0.9470160869996688
0,0.19445882962195754,0.07173400272939641
1,0.649171270718232,0.8024001863026243
1,1.0,0.9996412108728895
0,0.19445882962195754,0.24260076168074676
1,0.9981185324553151,0.999951546046479
0,0.19445882962195754,0.6605529506339157
1,1.0,0.9999846923875189
0,0.19445882962195754,0.08931867555962388
0,0.32472006890611543,0.12499410362463947
1,1.0,0.43381768259456754
0,0.19445882962195754,0.12213458168706248
1,1.0,0.999870454199011
1,0.32472006890611543,0.44302797702050517
0,0.19445882962195754,0.20483629752239552
1,0.19445882962195754,0.6551708819539573
0,0.32472006890611543,0.10097993519064687
1,0.19445882962195754,0.37921546730213485
1,1.0,0.9999911556113332
1,0.8623853211009175,0.9986510025296147
1,1.0,0.6594069934235008
0,0.19445882962195754,0.07777070424954349
0,0.19445882962195754,0.060148335324046856
0,0.19445882962195754,0.1464107728328944
1,0.19445882962195754,0.5702950719568233
0,0.19445882962195754,0.07934156138631474
0,0.19445882962195754,0.08769124299001736
1,1.0,0.9999740166092994
0,0.19445882962195754,0.47846496985270204
0,0.19445882962195754,0.058327828642962765
1,0.8623853211009175,0.995229746389855
1,1.0,0.9999982083863541
1,0.19445882962195754,0.9563893595384194
1,1.0,0.9999999421859175
0,0.19445882962195754,0.7880514786043059
1,0.19445882962195754,0.9004750842582461
1,1.0,0.47935103555527336
1,0.9981185324553151,0.9898302640870492
0,0.19445882962195754,0.22062642824037176
0,0.649171270718232,0.816014951836493
1,0.9981185324553151,0.9520047102800933
1,1.0,0.7989859479268208
0,0.19445882962195754,0.06258875578010802
1,0.9981185324553151,0.9902109932458536
1,0.649171270718232,0.9831822142294827
0,0.19445882962195754,0.15368932156667092
0,0.19445882962195754,0.09383298476413371
0,0.19445882962195754,0.0621277079003443
1,1.0,0.9195326139228805
1,1.0,0.9996830368945635
0,0.19445882962195754,0.0808715791564148
0,0.32472006890611543,0.20276125400353479
1,1.0,0.7578428079021665
0,0.32472006890611543,0.23021872309392327
1,1.0,0.9996980513253777
1,1.0,0.9999999795724899
0,0.19445882962195754,0.5910989678649442
0,0.32472006890611543,0.18974271412443666
0,0.19445882962195754,0.8411180177068583
0,0.19445882962195754,0.08805225552033198
1,1.0,0.9998369956335086
0,0.19445882962195754,0.1448977722214628
1,1.0,0.9999902277396483
0,0.19445882962195754,0.07118144242928084
1,1.0,0.9242069395176425
0,0.19445882962195754,0.09655005561226769
0,0.19445882962195754,0.06895851559778136
1,0.9981185324553151,0.9836869309578601
1,1.0,0.9999999802201283
1,1.0,0.9999727422460571
1,0.9981185324553151,0.9993752217426702
1,1.0,0.8911039669304753
0,0.32472006890611543,0.3516737084903726
1,1.0,0.6236463020053397
0,0.19445882962195754,0.05849594889355461
0,0.19445882962195754,0.18560889781785989
1,0.19445882962195754,0.9971894757935913
0,0.32472006890611543,0.10648039296544301
1,0.9981185324553151,0.9958852211816188
1,1.0,0.9999809042456117
1,0.9981185324553151,0.9756142476625209
0,0.19445882962195754,0.12707983718219165
0,0.32472006890611543,0.16248596020067735
1,0.19445882962195754,0.9239339648861777
1,1.0,0.5559184983872427
1,1.0,0.9232771794871069
1,1.0,0.9999097076506366
1,1.0,0.9999269317292138
1,0.19445882962195754,0.3437610456770978
0,0.19445882962195754,0.6029536805944852
1,0.19445882962195754,0.38467096778058174
1,1.0,0.6810268797392813
1,1.0,0.9453795002986727
1,0.9981185324553151,0.8757443109734553
1,1.0,0.9999999929724126
0,0.19445882962195754,0.10842014444526794
0,0.19445882962195754,0.09005996210557374
1,1.0,0.6832072859825316
1,1.0,0.7220489442628149
0,0.32472006890611543,0.1324351342835561
0,0.19445882962195754,0.232714134976277
0,0.19445882962195754,0.05783792046662693
1,1.0,0.6487044215344604
0,0.19445882962195754,0.06330838207408665
0,0.19445882962195754,0.08140602026949002
0,0.19445882962195754,0.07386203705291607
0,0.19445882962195754,0.25448954014500175
0,0.19445882962195754,0.24378780572278483
1,1.0,0.9977177412539284
0,0.19445882962195754,0.07514117032668875
1,0.9981185324553151,0.993918810238007
0,0.19445882962195754,0.0790970022010718
0,0.19445882962195754,0.5501238295064758
1,0.8623853211009175,0.9985014909813154
0,0.19445882962195754,0.11896221185998926
0,0.19445882962195754,0.0589443224828267
1,0.19445882962195754,0.9937509580338566
0,0.32472006890611543,0.09809797062063245
0,0.19445882962195754,0.18020361276916047
1,0.19445882962195754,0.48659977092853823
1,0.32472006890611543,0.5575248077623969
1,1.0,0.8735571076924126
1,1.0,0.9972543069583455
0,0.19445882962195754,0.06253469440382374
0,0.19445882962195754,0.08265871242237853
1,0.19445882962195754,0.19886350065916744
0,0.19445882962195754,0.06069203167052686
1,0.9981185324553151,0.9806818749132373
1,0.32472006890611543,0.49459997323340743
1,1.0,0.591728939053396
1,1.0,0.9999733676778111
1,1.0,0.5617726938824869
1,0.649171270718232,0.9884623211363966
0,0.19445882962195754,0.80417119219337
1,0.19445882962195754,0.6618335016083495
0,0.19445882962195754,0.08855343460918749
1,0.19445882962195754,0.20407922331681091
0,0.19445882962195754,0.12253909217383721
0,0.19445882962195754,0.7579803536719865
0,0.19445882962195754,0.5844961823488357
0,0.19445882962195754,0.06455340599628173
0,0.19445882962195754,0.7434695716451285
0,0.19445882962195754,0.08692910522282567
1,0.649171270718232,0.7647239546647069
1,1.0,0.9999861819652139
0,0.19445882962195754,0.08972448365726135
1,0.19445882962195754,0.6895109195454915
1,1.0,0.9999991188120748
0,0.32472006890611543,0.2434092472196871
0,0.19445882962195754,0.1069055201077898
1,1.0,0.999636084016172
0,0.19445882962195754,0.6715631191641895
0,0.19445882962195754,0.05917954731495991
0,0.649171270718232,0.4435054298077794
1,0.19445882962195754,0.528698039934937
0,0.19445882962195754,0.09834369939211664
0,0.19445882962195754,0.0898692527224082
1,1.0,0.9999809509770451
0,0.19445882962195754,0.09118178468732041
0,0.19445882962195754,0.21351166127357749
1,1.0,0.999742531161883
1,1.0,0.9682796441274231
1,0.9981185324553151,0.9988995508034579
0,0.19445882962195754,0.6751601019523414
1,0.19445882962195754,0.7469058329570846
1,0.19445882962195754,0.9945070693935141
0,0.19445882962195754,0.3972484449985415
1,0.19445882962195754,0.793671038768879
1,1.0,0.6202296870648483
1,1.0,0.5274125122273282
0,0.19445882962195754,0.06533181138962875
1,1.0,0.572845525147046
1,0.649171270718232,0.7213581788605037
1,1.0,0.6826686050033219
0,0.19445882962195754,0.09743866345241255
0,0.19445882962195754,0.09886901573696416
1,1.0,0.9999801077326569
0,0.19445882962195754,0.1491031444871262
1,0.32472006890611543,0.2613126704409172
1,0.9981185324553151,0.8938945540988585
1,1.0,0.7592589982046307
1,0.19445882962195754,0.5805271165407706
1,0.649171270718232,0.5046498201323701
0,0.32472006890611543,0.16761038939755618
1,1.0,0.6264874159243304
1,1.0,0.9943295843185249
1,1.0,0.9995946382360987
1,0.19445882962195754,0.9201853245032365
1,1.0,0.9999098306873351
1,0.19445882962195754,0.6332641640956168
0,0.19445882962195754,0.13832551985706773
0,0.19445882962195754,0.15069114594889915
0,0.19445882962195754,0.0735090367809329
1,1.0,0.739852166909347
1,1.0,0.8868198394942584
0,0.19445882962195754,0.09326753719457158
1,1.0,0.9999900505724385
1,1.0,0.5440517310164819
1,1.0,0.9997318130495114
1,1.0,0.9999999400096247
0,0.19445882962195754,0.07776036538560638
1,0.19445882962195754,0.8433436000555214
1,1.0,0.9998447074521588
0,0.19445882962195754,0.11590766212295789
0,0.19445882962195754,0.9139167318364336
0,0.19445882962195754,0.8909602912733979
0,0.32472006890611543,0.15607319465886038
1,0.19445882962195754,0.640382133471536
1,0.19445882962195754,0.2651732335860394
1,1.0,0.9243537219448519
1,1.0,0.6225308534979954
1,1.0,0.774316039736447
0,0.19445882962195754,0.3780137670821458
0,0.19445882962195754,0.17686415267147865
0,0.19445882962195754,0.08382655791532967
0,0.19445882962195754,0.10347669160823111
1,1.0,0.9998478736851297
1,1.0,0.7865370776596058
1,1.0,0.9999999233423893
0,0.19445882962195754,0.49917844500837893
0,0.19445882962195754,0.10677116603156629
1,1.0,0.9999999610915972
0,0.19445882962195754,0.06354984166170426
0,0.19445882962195754,0.30974601418710224
0,0.19445882962195754,0.10592973434583898
1,0.19445882962195754,0.21300357696538247
0,0.19445882962195754,0.07993838462055436
1,1.0,0.9999003532060563
1,0.19445882962195754,0.735943160048866
1,1.0,0.7563670430258139
1,1.0,0.8286536767816036
0,0.19445882962195754,0.06991221406755249
0,0.19445882962195754,0.06826569347840457
0,0.19445882962195754,0.06010553253155582
1,1.0,0.9999990100394347
0,0.19445882962195754,0.09106980613961044
1,1.0,0.8812521064582225
0,0.19445882962195754,0.09237005183656481
1,0.9981185324553151,0.9593760880449653
0,0.19445882962195754,0.060945774870468435
1,0.19445882962195754,0.35303311127443376
0,0.19445882962195754,0.20662485817079657
0,0.19445882962195754,0.8137473768339298
0,0.19445882962195754,0.0634609884383218
0,0.19445882962195754,0.2563079680128491
0,0.32472006890611543,0.13078342639764404
1,1.0,0.999902815935817
0,0.19445882962195754,0.7617171013319911
0,0.19445882962195754,0.08594802220180217
0,0.19445882962195754,0.07841489499015808
1,1.0,0.8588966719180764
1,0.9981185324553151,0.9960116547766937
0,0.19445882962195754,0.8781009826103313
0,0.649171270718232,0.5005701879464631
1,1.0,0.9999992878821486
0,0.32472006890611543,0.1498740299179919
0,0.19445882962195754,0.07098253812159276
1,1.0,0.9999993923979033
0,0.19445882962195754,0.13117946938753489
1,1.0,0.9999858652771652
0,0.19445882962195754,0.10286953936045114
0,0.19445882962195754,0.06588152837393728
0,0.19445882962195754,0.09937268924382359
0,0.19445882962195754,0.06203951426516471
1,0.9981185324553151,0.9980342554586343
0,0.19445882962195754,0.06558379081709417
0,0.32472006890611543,0.11451530325442001
1,1.0,0.6619542348635079
0,0.19445882962195754,0.1172336497548726
0,0.19445882962195754,0.8176083961550025
1,0.32472006890611543,0.43447017959808487
0,0.19445882962195754,0.08453682289955373
0,0.19445882962195754,0.09758824756837933
1,1.0,0.7164721229501684
1,1.0,0.9999999848083548
1,0.649171270718232,0.9380804599020476
0,0.19445882962195754,0.7585066772591484
1,0.9981185324553151,0.9980186911654572
0,0.19445882962195754,0.29161835558586874
0,0.19445882962195754,0.06898171990648862
0,0.19445882962195754,0.8392771614583534
0,0.19445882962195754,0.15116052435978095
0,0.19445882962195754,0.13262450395832928
1,1.0,0.9966606213911892
1,1.0,0.9865816452839323
0,0.19445882962195754,0.08881630623774767
1,1.0,0.9979044983628115
0,0.19445882962195754,0.06560446380321555
1,0.19445882962195754,0.2680517377903448
0,0.19445882962195754,0.7195569251915366
0,0.19445882962195754,0.07730173793023118
0,0.19445882962195754,0.0706302222005521
0,0.19445882962195754,0.3241086204827507
0,0.19445882962195754,0.1029531892329459
0,0.649171270718232,0.58335112357454
0,0.19445882962195754,0.09642971229639916
0,0.19445882962195754,0.10927613388016418
0,0.19445882962195754,0.7426854023905629
1,0.19445882962195754,0.39007233654651136
0,0.19445882962195754,0.10598507784897669
1,1.0,0.9999784428153418
1,1.0,0.9999999822146038
0,0.32472006890611543,0.2787259604328033
1,0.19445882962195754,0.2509414121679507
1,1.0,0.9992323408518153
1,1.0,0.5110319238728394
1,0.9981185324553151,0.9961687023500759
1,1.0,0.9979583650781777
0,0.19445882962195754,0.12305083059162547
1,0.19445882962195754,0.3775572016972083
1,0.19445882962195754,0.08409389663308296
0,0.32472006890611543,0.19783587718159143
0,0.19445882962195754,0.07380518901747125
0,0.32472006890611543,0.16855489878354404
1,0.32472006890611543,0.2977699616704286
0,0.649171270718232,0.6894648730371463
0,0.19445882962195754,0.19891059255133792
1,1.0,0.999988043044607
1,1.0,0.9999997609334167
0,0.19445882962195754,0.06334747856975342
0,0.19445882962195754,0.0715497985689938
0,0.19445882962195754,0.7852359843026775
1,1.0,0.9999999947026623
1,1.0,0.8957281192412331
0,0.649171270718232,0.5700514955615833
0,0.19445882962195754,0.5931316800340892
0,0.19445882962195754,0.8242774475899034
1,0.9981185324553151,0.9988768841013944
0,0.19445882962195754,0.0624961887868569
0,0.19445882962195754,0.1184326295065041
1,1.0,0.9999994543923553
1,0.19445882962195754,0.432401716423903
0,0.19445882962195754,0.07618048468530941
1,0.9981185324553151,0.9961079159421358
1,1.0,0.999999283125246
1,0.19445882962195754,0.08221968773185986
